File accession	File format	Output type	Experiment accession	Assay	Biosample term id	Biosample term name	Biosample type	Biosample life stage	Biosample sex	Biosample organism	Biosample treatments	Biosample subcellular fraction term name	Biosample phase	Biosample synchronization stage	Experiment target	Antibody accession	Library made from	Library depleted in	Library extraction method	Library lysis method	Library crosslinking method	Experiment date released	Project	RBNS protein concentration	Library fragmentation method	Library size range	Biosample Age	Biological replicate(s)	Technical replicate	Read length	Run type	Paired end	Paired with	Derived from	Size	Lab	md5sum	File download URL	Assembly	Platform
ENCFF001NJB	bigBed narrowPeak	peaks	ENCSR000ERD	ChIP-seq	EFO:0005233	CH12.LX	immortalized cell line	unknown	female	Mus musculus					NELFE-mouse	ENCAB000AIZ	DNA		see document	see document		2011-09-19	ENCODE											ENCFF001YIG	1054002	Michael Snyder, Stanford	436cfd8a4325177bce8019bd00ff0e0e	https://www.encodeproject.org/files/ENCFF001NJB/@@download/ENCFF001NJB.bigBed	mm9	
ENCFF001NJC	bam	alignments	ENCSR000ERD	ChIP-seq	EFO:0005233	CH12.LX	immortalized cell line	unknown	female	Mus musculus					NELFE-mouse	ENCAB000AIZ	DNA		see document	see document		2011-09-19	ENCODE		see document			2	1						423220263	Michael Snyder, Stanford	5eba895f635ab04d96e75ecb671edd58	https://www.encodeproject.org/files/ENCFF001NJC/@@download/ENCFF001NJC.bam	mm9	
ENCFF001NJE	fastq	reads	ENCSR000ERD	ChIP-seq	EFO:0005233	CH12.LX	immortalized cell line	unknown	female	Mus musculus					NELFE-mouse	ENCAB000AIZ	DNA		see document	see document		2011-09-19	ENCODE		see document			1	1		single-ended				884769813	Michael Snyder, Stanford	48ffacbf3eabf41a5e245f70ad680215	https://www.encodeproject.org/files/ENCFF001NJE/@@download/ENCFF001NJE.fastq.gz		
ENCFF001NJG	fastq	reads	ENCSR000ERD	ChIP-seq	EFO:0005233	CH12.LX	immortalized cell line	unknown	female	Mus musculus					NELFE-mouse	ENCAB000AIZ	DNA		see document	see document		2011-09-19	ENCODE		see document			2	1		single-ended				834214375	Michael Snyder, Stanford	d46c6270ab6b8ca1b7a5a9ae3a760f6c	https://www.encodeproject.org/files/ENCFF001NJG/@@download/ENCFF001NJG.fastq.gz		
ENCFF001NJI	bigWig	signal	ENCSR000ERD	ChIP-seq	EFO:0005233	CH12.LX	immortalized cell line	unknown	female	Mus musculus					NELFE-mouse	ENCAB000AIZ	DNA		see document	see document		2011-09-19	ENCODE												335882901	Michael Snyder, Stanford	8746777158b111bd66b2c9ece8c287ab	https://www.encodeproject.org/files/ENCFF001NJI/@@download/ENCFF001NJI.bigWig	mm9	
ENCFF001YIG	bed narrowPeak	peaks	ENCSR000ERD	ChIP-seq	EFO:0005233	CH12.LX	immortalized cell line	unknown	female	Mus musculus					NELFE-mouse	ENCAB000AIZ	DNA		see document	see document		2011-09-19	ENCODE												415807	Michael Snyder, Stanford	ab4eb2af283a1792d09af4449be00956	https://www.encodeproject.org/files/ENCFF001YIG/@@download/ENCFF001YIG.bed.gz	mm9	
ENCFF001NLQ	bam	alignments	ENCSR000ERJ	ChIP-seq	EFO:0005233	CH12.LX	immortalized cell line	unknown	female	Mus musculus					USF2-mouse	ENCAB000AMH	DNA		see document	see document		2011-09-19	ENCODE		see document			1	1						433035378	Michael Snyder, Stanford	1500d12ebc543a1777f56a85af43441e	https://www.encodeproject.org/files/ENCFF001NLQ/@@download/ENCFF001NLQ.bam	mm9	
ENCFF001NLR	bigBed narrowPeak	peaks	ENCSR000ERJ	ChIP-seq	EFO:0005233	CH12.LX	immortalized cell line	unknown	female	Mus musculus					USF2-mouse	ENCAB000AMH	DNA		see document	see document		2011-09-19	ENCODE											ENCFF001YIQ	700202	Michael Snyder, Stanford	d0d9ca47d59311057a3f90d61c668795	https://www.encodeproject.org/files/ENCFF001NLR/@@download/ENCFF001NLR.bigBed	mm9	
ENCFF001NLS	bam	alignments	ENCSR000ERJ	ChIP-seq	EFO:0005233	CH12.LX	immortalized cell line	unknown	female	Mus musculus					USF2-mouse	ENCAB000AMH	DNA		see document	see document		2011-09-19	ENCODE		see document			2	1						446690961	Michael Snyder, Stanford	3b9e1e515ed39d4ccdc0739975b4d78c	https://www.encodeproject.org/files/ENCFF001NLS/@@download/ENCFF001NLS.bam	mm9	
ENCFF001NLU	bigWig	signal	ENCSR000ERJ	ChIP-seq	EFO:0005233	CH12.LX	immortalized cell line	unknown	female	Mus musculus					USF2-mouse	ENCAB000AMH	DNA		see document	see document		2011-09-19	ENCODE												337595108	Michael Snyder, Stanford	1009037f643c66e0af35f11be8b4225a	https://www.encodeproject.org/files/ENCFF001NLU/@@download/ENCFF001NLU.bigWig	mm9	
ENCFF001NNF	fastq	reads	ENCSR000ERJ	ChIP-seq	EFO:0005233	CH12.LX	immortalized cell line	unknown	female	Mus musculus					USF2-mouse	ENCAB000AMH	DNA		see document	see document		2011-09-19	ENCODE		see document			2	1		single-ended				1106901097	Michael Snyder, Stanford	3edf8b246c97a17eb6cf2a9a13d36979	https://www.encodeproject.org/files/ENCFF001NNF/@@download/ENCFF001NNF.fastq.gz		
ENCFF001NNM	fastq	reads	ENCSR000ERJ	ChIP-seq	EFO:0005233	CH12.LX	immortalized cell line	unknown	female	Mus musculus					USF2-mouse	ENCAB000AMH	DNA		see document	see document		2011-09-19	ENCODE		see document			1	1		single-ended				1614085096	Michael Snyder, Stanford	a62d9a6914579ee39df4aea426a2f3d7	https://www.encodeproject.org/files/ENCFF001NNM/@@download/ENCFF001NNM.fastq.gz		
ENCFF001YIQ	bed narrowPeak	peaks	ENCSR000ERJ	ChIP-seq	EFO:0005233	CH12.LX	immortalized cell line	unknown	female	Mus musculus					USF2-mouse	ENCAB000AMH	DNA		see document	see document		2011-09-19	ENCODE												274091	Michael Snyder, Stanford	177aa59b8f7360b0e08770bc727624ed	https://www.encodeproject.org/files/ENCFF001YIQ/@@download/ENCFF001YIQ.bed.gz	mm9	
ENCFF001NHR	bigWig	signal	ENCSR000ERS	ChIP-seq	EFO:0005233	CH12.LX	immortalized cell line	unknown	female	Mus musculus					rabbit-IgG-control-human	ENCAB000AOJ	DNA		see document	see document		2011-09-19	ENCODE												216545365	Michael Snyder, Stanford	5eca0032786fba88dd716e123d3badf5	https://www.encodeproject.org/files/ENCFF001NHR/@@download/ENCFF001NHR.bigWig	mm9	
ENCFF001NHS	bam	alignments	ENCSR000ERS	ChIP-seq	EFO:0005233	CH12.LX	immortalized cell line	unknown	female	Mus musculus					rabbit-IgG-control-human	ENCAB000AOJ	DNA		see document	see document		2011-09-19	ENCODE		see document			1	1						479223243	Michael Snyder, Stanford	d97cdbc486e220ba95773984a84dd784	https://www.encodeproject.org/files/ENCFF001NHS/@@download/ENCFF001NHS.bam	mm9	
ENCFF001NIM	fastq	reads	ENCSR000ERS	ChIP-seq	EFO:0005233	CH12.LX	immortalized cell line	unknown	female	Mus musculus					rabbit-IgG-control-human	ENCAB000AOJ	DNA		see document	see document		2011-09-19	ENCODE		see document			1	1		single-ended				1491776932	Michael Snyder, Stanford	f8feb312c4aa83cca0f1f7b3922205f4	https://www.encodeproject.org/files/ENCFF001NIM/@@download/ENCFF001NIM.fastq.gz		
ENCFF001NJX	bam	alignments	ENCSR000ERQ	ChIP-seq	EFO:0005233	CH12.LX	immortalized cell line	unknown	female	Mus musculus					POLR2A-mouse	ENCAB000AOC	DNA		see document	see document		2011-09-19	ENCODE		see document			2	1						248917160	Michael Snyder, Stanford	d1df49e9a00f7e2239265c2e9145fbd2	https://www.encodeproject.org/files/ENCFF001NJX/@@download/ENCFF001NJX.bam	mm9	
ENCFF001NJY	bam	alignments	ENCSR000ERQ	ChIP-seq	EFO:0005233	CH12.LX	immortalized cell line	unknown	female	Mus musculus					POLR2A-mouse	ENCAB000AOC	DNA		see document	see document		2011-09-19	ENCODE		see document			1	1						322606792	Michael Snyder, Stanford	2325cfbbb721ea5b87568c5a40540828	https://www.encodeproject.org/files/ENCFF001NJY/@@download/ENCFF001NJY.bam	mm9	
ENCFF001NJZ	bigBed narrowPeak	peaks	ENCSR000ERQ	ChIP-seq	EFO:0005233	CH12.LX	immortalized cell line	unknown	female	Mus musculus					POLR2A-mouse	ENCAB000AOC	DNA		see document	see document		2011-09-19	ENCODE											ENCFF001YIJ	1577664	Michael Snyder, Stanford	388032aa76b593aa1a936743529c97b0	https://www.encodeproject.org/files/ENCFF001NJZ/@@download/ENCFF001NJZ.bigBed	mm9	
ENCFF001NKA	bigWig	signal	ENCSR000ERQ	ChIP-seq	EFO:0005233	CH12.LX	immortalized cell line	unknown	female	Mus musculus					POLR2A-mouse	ENCAB000AOC	DNA		see document	see document		2011-09-19	ENCODE												217605297	Michael Snyder, Stanford	c7fed341bfdbed6d1bb3bf8127a4356f	https://www.encodeproject.org/files/ENCFF001NKA/@@download/ENCFF001NKA.bigWig	mm9	
ENCFF001NKE	fastq	reads	ENCSR000ERQ	ChIP-seq	EFO:0005233	CH12.LX	immortalized cell line	unknown	female	Mus musculus					POLR2A-mouse	ENCAB000AOC	DNA		see document	see document		2011-09-19	ENCODE		see document			1	1		single-ended				650470421	Michael Snyder, Stanford	31b14a3202d378c267a2d5e2ba810053	https://www.encodeproject.org/files/ENCFF001NKE/@@download/ENCFF001NKE.fastq.gz		
ENCFF001NKF	fastq	reads	ENCSR000ERQ	ChIP-seq	EFO:0005233	CH12.LX	immortalized cell line	unknown	female	Mus musculus					POLR2A-mouse	ENCAB000AOC	DNA		see document	see document		2011-09-19	ENCODE		see document			2	1		single-ended				903742161	Michael Snyder, Stanford	48d2e4d630f76556aedfd87e7444f358	https://www.encodeproject.org/files/ENCFF001NKF/@@download/ENCFF001NKF.fastq.gz		
ENCFF001YIJ	bed narrowPeak	peaks	ENCSR000ERQ	ChIP-seq	EFO:0005233	CH12.LX	immortalized cell line	unknown	female	Mus musculus					POLR2A-mouse	ENCAB000AOC	DNA		see document	see document		2011-09-19	ENCODE												627024	Michael Snyder, Stanford	ebefc0ce1db4a4f8fb0ea6e16f156668	https://www.encodeproject.org/files/ENCFF001YIJ/@@download/ENCFF001YIJ.bed.gz	mm9	
ENCFF001LWB	bigBed broadPeak	peaks	ENCSR000DHW	ChIP-seq	EFO:0005233	CH12.LX	immortalized cell line	unknown	female	Mus musculus					H3K36me3-mouse	ENCAB000ASN	DNA		see document	see document		2012-04-30	ENCODE											ENCFF001YBW	1121055	Ross Hardison, PennState	fecf8b5978b11110d0fac58a0dab49ea	https://www.encodeproject.org/files/ENCFF001LWB/@@download/ENCFF001LWB.bigBed	mm9	
ENCFF001LWC	bam	alignments	ENCSR000DHW	ChIP-seq	EFO:0005233	CH12.LX	immortalized cell line	unknown	female	Mus musculus					H3K36me3-mouse	ENCAB000ASN	DNA		see document	see document		2012-04-30	ENCODE		see document			1	1						5207617121	Ross Hardison, PennState	c5ca57ae60d94f707688e895c7c244d8	https://www.encodeproject.org/files/ENCFF001LWC/@@download/ENCFF001LWC.bam	mm9	
ENCFF001LWD	bam	alignments	ENCSR000DHW	ChIP-seq	EFO:0005233	CH12.LX	immortalized cell line	unknown	female	Mus musculus					H3K36me3-mouse	ENCAB000ASN	DNA		see document	see document		2012-04-30	ENCODE		see document			2	1						4692060434	Ross Hardison, PennState	f2676c5f362d83ead172f99d868eea93	https://www.encodeproject.org/files/ENCFF001LWD/@@download/ENCFF001LWD.bam	mm9	
ENCFF001LWE	bigBed broadPeak	peaks	ENCSR000DHW	ChIP-seq	EFO:0005233	CH12.LX	immortalized cell line	unknown	female	Mus musculus					H3K36me3-mouse	ENCAB000ASN	DNA		see document	see document		2012-04-30	ENCODE		see document			1	1					ENCFF001YBX	1334588	Ross Hardison, PennState	ab2beb7da551542fdd2c8ab41f138687	https://www.encodeproject.org/files/ENCFF001LWE/@@download/ENCFF001LWE.bigBed	mm9	
ENCFF001LWF	bigBed broadPeak	peaks	ENCSR000DHW	ChIP-seq	EFO:0005233	CH12.LX	immortalized cell line	unknown	female	Mus musculus					H3K36me3-mouse	ENCAB000ASN	DNA		see document	see document		2012-04-30	ENCODE		see document			2	1					ENCFF001YBY	1102864	Ross Hardison, PennState	b503e4dab13dd5cbbfd91c87490e7c8a	https://www.encodeproject.org/files/ENCFF001LWF/@@download/ENCFF001LWF.bigBed	mm9	
ENCFF001LWG	bigWig	signal	ENCSR000DHW	ChIP-seq	EFO:0005233	CH12.LX	immortalized cell line	unknown	female	Mus musculus					H3K36me3-mouse	ENCAB000ASN	DNA		see document	see document		2012-04-30	ENCODE		see document			1	1						5451577129	Ross Hardison, PennState	729564ff1615646ce49c8e748dd5c512	https://www.encodeproject.org/files/ENCFF001LWG/@@download/ENCFF001LWG.bigWig	mm9	
ENCFF001LWH	bigWig	signal	ENCSR000DHW	ChIP-seq	EFO:0005233	CH12.LX	immortalized cell line	unknown	female	Mus musculus					H3K36me3-mouse	ENCAB000ASN	DNA		see document	see document		2012-04-30	ENCODE		see document			2	1						4589085576	Ross Hardison, PennState	2c7fd7f088814aad49260ab9b5cea769	https://www.encodeproject.org/files/ENCFF001LWH/@@download/ENCFF001LWH.bigWig	mm9	
ENCFF001LWI	fastq	reads	ENCSR000DHW	ChIP-seq	EFO:0005233	CH12.LX	immortalized cell line	unknown	female	Mus musculus					H3K36me3-mouse	ENCAB000ASN	DNA		see document	see document		2012-04-30	ENCODE		see document			1	1	36	single-ended				4825935463	Ross Hardison, PennState	e10c44f6443aec1664296090437a96ca	https://www.encodeproject.org/files/ENCFF001LWI/@@download/ENCFF001LWI.fastq.gz		HiSeq 2000
ENCFF001LWJ	bigWig	signal	ENCSR000DHW	ChIP-seq	EFO:0005233	CH12.LX	immortalized cell line	unknown	female	Mus musculus					H3K36me3-mouse	ENCAB000ASN	DNA		see document	see document		2012-04-30	ENCODE												5960587928	Ross Hardison, PennState	6ca230f6caf6dd3776107e191986249b	https://www.encodeproject.org/files/ENCFF001LWJ/@@download/ENCFF001LWJ.bigWig	mm9	
ENCFF001LWL	fastq	reads	ENCSR000DHW	ChIP-seq	EFO:0005233	CH12.LX	immortalized cell line	unknown	female	Mus musculus					H3K36me3-mouse	ENCAB000ASN	DNA		see document	see document		2012-04-30	ENCODE		see document			2	1	36	single-ended				4481835358	Ross Hardison, PennState	9030eb6ba79ceb54aa852fdc2bb9ee45	https://www.encodeproject.org/files/ENCFF001LWL/@@download/ENCFF001LWL.fastq.gz		HiSeq 2000
ENCFF001YBW	bed broadPeak	peaks	ENCSR000DHW	ChIP-seq	EFO:0005233	CH12.LX	immortalized cell line	unknown	female	Mus musculus					H3K36me3-mouse	ENCAB000ASN	DNA		see document	see document		2012-04-30	ENCODE												666262	Ross Hardison, PennState	14805e857c7088b116ac4413799b53cd	https://www.encodeproject.org/files/ENCFF001YBW/@@download/ENCFF001YBW.bed.gz	mm9	
ENCFF001YBX	bed broadPeak	peaks	ENCSR000DHW	ChIP-seq	EFO:0005233	CH12.LX	immortalized cell line	unknown	female	Mus musculus					H3K36me3-mouse	ENCAB000ASN	DNA		see document	see document		2012-04-30	ENCODE		see document			1	1						773254	Ross Hardison, PennState	19c6e61d2cb02d9f1da29345c80af4ab	https://www.encodeproject.org/files/ENCFF001YBX/@@download/ENCFF001YBX.bed.gz	mm9	
ENCFF001YBY	bed broadPeak	peaks	ENCSR000DHW	ChIP-seq	EFO:0005233	CH12.LX	immortalized cell line	unknown	female	Mus musculus					H3K36me3-mouse	ENCAB000ASN	DNA		see document	see document		2012-04-30	ENCODE		see document			2	1						648875	Ross Hardison, PennState	566d50a8361a653b7520e0a0ed3ca94d	https://www.encodeproject.org/files/ENCFF001YBY/@@download/ENCFF001YBY.bed.gz	mm9	
ENCFF001NKB	bam	alignments	ENCSR000ERH	ChIP-seq	EFO:0005233	CH12.LX	immortalized cell line	unknown	female	Mus musculus					POLR2AphosphoS2-mouse	ENCAB000AOB	DNA		see document	see document		2011-09-19	ENCODE		see document			1	1						456274887	Michael Snyder, Stanford	007116fc48bb16a8268a4bf2a5445957	https://www.encodeproject.org/files/ENCFF001NKB/@@download/ENCFF001NKB.bam	mm9	
ENCFF001NKC	bam	alignments	ENCSR000ERH	ChIP-seq	EFO:0005233	CH12.LX	immortalized cell line	unknown	female	Mus musculus					POLR2AphosphoS2-mouse	ENCAB000AOB	DNA		see document	see document		2011-09-19	ENCODE		see document			2	1						481051798	Michael Snyder, Stanford	725cac95edccd80ae6d254d6374ab002	https://www.encodeproject.org/files/ENCFF001NKC/@@download/ENCFF001NKC.bam	mm9	
ENCFF001NKD	bigBed narrowPeak	peaks	ENCSR000ERH	ChIP-seq	EFO:0005233	CH12.LX	immortalized cell line	unknown	female	Mus musculus					POLR2AphosphoS2-mouse	ENCAB000AOB	DNA		see document	see document		2011-09-19	ENCODE											ENCFF001YIK	1715288	Michael Snyder, Stanford	d30b8036fcd3c68f2ece6a106933752c	https://www.encodeproject.org/files/ENCFF001NKD/@@download/ENCFF001NKD.bigBed	mm9	
ENCFF001NKG	bigWig	signal	ENCSR000ERH	ChIP-seq	EFO:0005233	CH12.LX	immortalized cell line	unknown	female	Mus musculus					POLR2AphosphoS2-mouse	ENCAB000AOB	DNA		see document	see document		2011-09-19	ENCODE												320423853	Michael Snyder, Stanford	2d8cd9459afffb99bb79cb6db4d84bba	https://www.encodeproject.org/files/ENCFF001NKG/@@download/ENCFF001NKG.bigWig	mm9	
ENCFF001NKM	fastq	reads	ENCSR000ERH	ChIP-seq	EFO:0005233	CH12.LX	immortalized cell line	unknown	female	Mus musculus					POLR2AphosphoS2-mouse	ENCAB000AOB	DNA		see document	see document		2011-09-19	ENCODE		see document			1	1		single-ended				770143593	Michael Snyder, Stanford	f93cdc73a6cb36d4a93e6f791c4411de	https://www.encodeproject.org/files/ENCFF001NKM/@@download/ENCFF001NKM.fastq.gz		
ENCFF001NKV	fastq	reads	ENCSR000ERH	ChIP-seq	EFO:0005233	CH12.LX	immortalized cell line	unknown	female	Mus musculus					POLR2AphosphoS2-mouse	ENCAB000AOB	DNA		see document	see document		2011-09-19	ENCODE		see document			2	1		single-ended				864060184	Michael Snyder, Stanford	bb24d0316bfc106a93e2f4e66b2e4483	https://www.encodeproject.org/files/ENCFF001NKV/@@download/ENCFF001NKV.fastq.gz		
ENCFF001YIK	bed narrowPeak	peaks	ENCSR000ERH	ChIP-seq	EFO:0005233	CH12.LX	immortalized cell line	unknown	female	Mus musculus					POLR2AphosphoS2-mouse	ENCAB000AOB	DNA		see document	see document		2011-09-19	ENCODE												806248	Michael Snyder, Stanford	7f327f7124450f76fb67b3530282802a	https://www.encodeproject.org/files/ENCFF001YIK/@@download/ENCFF001YIK.bed.gz	mm9	
ENCFF001MMQ	bam	alignments	ENCSR000DIK	ChIP-seq	CL:0000765	erythroblast	primary cell	embryonic	mixed	Mus musculus					Control-mouse		DNA		see document	see document		2012-04-30	ENCODE		see document		14.5 day	1	1						1806319410	Ross Hardison, PennState	faebb817130e576844cedcbb1fdb9a49	https://www.encodeproject.org/files/ENCFF001MMQ/@@download/ENCFF001MMQ.bam	mm9	
ENCFF001MMS	bam	alignments	ENCSR000DIK	ChIP-seq	CL:0000765	erythroblast	primary cell	embryonic	mixed	Mus musculus					Control-mouse		DNA		see document	see document		2012-04-30	ENCODE		see document		14.5 day	2	1						1538814362	Ross Hardison, PennState	4e84f274271f3bd548890106b711431d	https://www.encodeproject.org/files/ENCFF001MMS/@@download/ENCFF001MMS.bam	mm9	
ENCFF001MMT	bigWig	signal	ENCSR000DIK	ChIP-seq	CL:0000765	erythroblast	primary cell	embryonic	mixed	Mus musculus					Control-mouse		DNA		see document	see document		2012-04-30	ENCODE		see document		14.5 day	1	1						2859178689	Ross Hardison, PennState	05ae0dcd489fec1ece7ea27d7db66bd6	https://www.encodeproject.org/files/ENCFF001MMT/@@download/ENCFF001MMT.bigWig	mm9	
ENCFF001MMU	fastq	reads	ENCSR000DIK	ChIP-seq	CL:0000765	erythroblast	primary cell	embryonic	mixed	Mus musculus					Control-mouse		DNA		see document	see document		2012-04-30	ENCODE		see document		14.5 day	1	1		single-ended				1426416172	Ross Hardison, PennState	4e4885d2a4513db75d25557045e70255	https://www.encodeproject.org/files/ENCFF001MMU/@@download/ENCFF001MMU.fastq.gz		Genome Analyzer IIx
ENCFF001MMV	bigWig	signal	ENCSR000DIK	ChIP-seq	CL:0000765	erythroblast	primary cell	embryonic	mixed	Mus musculus					Control-mouse		DNA		see document	see document		2012-04-30	ENCODE		see document		14.5 day	2	1						2674892014	Ross Hardison, PennState	f7455a125f32ed94a555168758881eff	https://www.encodeproject.org/files/ENCFF001MMV/@@download/ENCFF001MMV.bigWig	mm9	
ENCFF001MMW	fastq	reads	ENCSR000DIK	ChIP-seq	CL:0000765	erythroblast	primary cell	embryonic	mixed	Mus musculus					Control-mouse		DNA		see document	see document		2012-04-30	ENCODE		see document		14.5 day	2	1		single-ended				1249833015	Ross Hardison, PennState	9c3eb16d28b9f531b1de4826ff934048	https://www.encodeproject.org/files/ENCFF001MMW/@@download/ENCFF001MMW.fastq.gz		HiSeq 2000
ENCFF001MMX	bigWig	signal	ENCSR000DIK	ChIP-seq	CL:0000765	erythroblast	primary cell	embryonic	mixed	Mus musculus					Control-mouse		DNA		see document	see document		2012-04-30	ENCODE												4359087761	Ross Hardison, PennState	0a2245f686dac1de5f325953d7a6383c	https://www.encodeproject.org/files/ENCFF001MMX/@@download/ENCFF001MMX.bigWig	mm9	
ENCFF001MSA	bam	alignments	ENCSR000DID	ChIP-seq	EFO:0002055	G1E-ER4	immortalized cell line	postnatal	male	Mus musculus	17β-estradiol				GATA2-mouse	ENCAB000AGX	DNA		see document	see document		2012-02-13	ENCODE		see document		0 day	1	1						587508450	Ross Hardison, PennState	94d5cb3600298b460a27061ef222c300	https://www.encodeproject.org/files/ENCFF001MSA/@@download/ENCFF001MSA.bam	mm9	
ENCFF001MSB	bigBed broadPeak	peaks	ENCSR000DID	ChIP-seq	EFO:0002055	G1E-ER4	immortalized cell line	postnatal	male	Mus musculus	17β-estradiol				GATA2-mouse	ENCAB000AGX	DNA		see document	see document		2012-02-13	ENCODE											ENCFF001YFV	371747	Ross Hardison, PennState	be007a2298a65be9b4d5640d5d09606f	https://www.encodeproject.org/files/ENCFF001MSB/@@download/ENCFF001MSB.bigBed	mm9	
ENCFF001MSC	bam	alignments	ENCSR000DID	ChIP-seq	EFO:0002055	G1E-ER4	immortalized cell line	postnatal	male	Mus musculus	17β-estradiol				GATA2-mouse	ENCAB000AGX	DNA		see document	see document		2012-02-13	ENCODE		see document		0 day	2	1						694335076	Ross Hardison, PennState	09b582042b7e999c0813dc43b2059301	https://www.encodeproject.org/files/ENCFF001MSC/@@download/ENCFF001MSC.bam	mm9	
ENCFF001MSD	fastq	reads	ENCSR000DID	ChIP-seq	EFO:0002055	G1E-ER4	immortalized cell line	postnatal	male	Mus musculus	17β-estradiol				GATA2-mouse	ENCAB000AGX	DNA		see document	see document		2012-02-13	ENCODE		see document		0 day	1	1		single-ended				448992400	Ross Hardison, PennState	5e66b53545c7066dda46d73a62b52f24	https://www.encodeproject.org/files/ENCFF001MSD/@@download/ENCFF001MSD.fastq.gz		Genome Analyzer IIx
ENCFF001MSE	bigBed broadPeak	peaks	ENCSR000DID	ChIP-seq	EFO:0002055	G1E-ER4	immortalized cell line	postnatal	male	Mus musculus	17β-estradiol				GATA2-mouse	ENCAB000AGX	DNA		see document	see document		2012-02-13	ENCODE		see document		0 day	1	1					ENCFF001YFW	305280	Ross Hardison, PennState	a1c2b2b7d0a9b8353f704fc88812965f	https://www.encodeproject.org/files/ENCFF001MSE/@@download/ENCFF001MSE.bigBed	mm9	
ENCFF001MSF	bigBed broadPeak	peaks	ENCSR000DID	ChIP-seq	EFO:0002055	G1E-ER4	immortalized cell line	postnatal	male	Mus musculus	17β-estradiol				GATA2-mouse	ENCAB000AGX	DNA		see document	see document		2012-02-13	ENCODE		see document		0 day	2	1					ENCFF001YFX	123188	Ross Hardison, PennState	753dd16bb3d1598d7fcae9240388c8b5	https://www.encodeproject.org/files/ENCFF001MSF/@@download/ENCFF001MSF.bigBed	mm9	
ENCFF001MSG	bigWig	signal	ENCSR000DID	ChIP-seq	EFO:0002055	G1E-ER4	immortalized cell line	postnatal	male	Mus musculus	17β-estradiol				GATA2-mouse	ENCAB000AGX	DNA		see document	see document		2012-02-13	ENCODE		see document		0 day	1	1						920595771	Ross Hardison, PennState	6c20c6a672f2199cb0c6261fcf4758da	https://www.encodeproject.org/files/ENCFF001MSG/@@download/ENCFF001MSG.bigWig	mm9	
ENCFF001MSH	bigWig	signal	ENCSR000DID	ChIP-seq	EFO:0002055	G1E-ER4	immortalized cell line	postnatal	male	Mus musculus	17β-estradiol				GATA2-mouse	ENCAB000AGX	DNA		see document	see document		2012-02-13	ENCODE		see document		0 day	2	1						1312348386	Ross Hardison, PennState	0d2f614c8308a8afb192c85a6a3c5d47	https://www.encodeproject.org/files/ENCFF001MSH/@@download/ENCFF001MSH.bigWig	mm9	
ENCFF001MSI	fastq	reads	ENCSR000DID	ChIP-seq	EFO:0002055	G1E-ER4	immortalized cell line	postnatal	male	Mus musculus	17β-estradiol				GATA2-mouse	ENCAB000AGX	DNA		see document	see document		2012-02-13	ENCODE		see document		0 day	2	1		single-ended				595263632	Ross Hardison, PennState	bbc6f0394807ff7cd0f014e61f943a9f	https://www.encodeproject.org/files/ENCFF001MSI/@@download/ENCFF001MSI.fastq.gz		Genome Analyzer IIx
ENCFF001MSJ	bigWig	signal	ENCSR000DID	ChIP-seq	EFO:0002055	G1E-ER4	immortalized cell line	postnatal	male	Mus musculus	17β-estradiol				GATA2-mouse	ENCAB000AGX	DNA		see document	see document		2012-02-13	ENCODE												2002056726	Ross Hardison, PennState	5e83ad635cd1afbbd8727aec488e7a6c	https://www.encodeproject.org/files/ENCFF001MSJ/@@download/ENCFF001MSJ.bigWig	mm9	
ENCFF001YFV	bed broadPeak	peaks	ENCSR000DID	ChIP-seq	EFO:0002055	G1E-ER4	immortalized cell line	postnatal	male	Mus musculus	17β-estradiol				GATA2-mouse	ENCAB000AGX	DNA		see document	see document		2012-02-13	ENCODE												203655	Ross Hardison, PennState	1cfadc123ec2dd4a1fbbee6931e68162	https://www.encodeproject.org/files/ENCFF001YFV/@@download/ENCFF001YFV.bed.gz	mm9	
ENCFF001YFW	bed broadPeak	peaks	ENCSR000DID	ChIP-seq	EFO:0002055	G1E-ER4	immortalized cell line	postnatal	male	Mus musculus	17β-estradiol				GATA2-mouse	ENCAB000AGX	DNA		see document	see document		2012-02-13	ENCODE		see document		0 day	1	1						139614	Ross Hardison, PennState	b3dfdc8df544dcd0588a63fe2b93e985	https://www.encodeproject.org/files/ENCFF001YFW/@@download/ENCFF001YFW.bed.gz	mm9	
ENCFF001YFX	bed broadPeak	peaks	ENCSR000DID	ChIP-seq	EFO:0002055	G1E-ER4	immortalized cell line	postnatal	male	Mus musculus	17β-estradiol				GATA2-mouse	ENCAB000AGX	DNA		see document	see document		2012-02-13	ENCODE		see document		0 day	2	1						51154	Ross Hardison, PennState	18c464a0a94c1a1f85df08aa1554901b	https://www.encodeproject.org/files/ENCFF001YFX/@@download/ENCFF001YFX.bed.gz	mm9	
ENCFF001MOF	bam	alignments	ENCSR000DIE	ChIP-seq	EFO:0002034	G1E	immortalized cell line	postnatal	male	Mus musculus					GATA2-mouse	ENCAB000AGX	DNA		see document	see document		2012-02-13	ENCODE		see document		0 day	1	1						783524607	Ross Hardison, PennState	7d0c91e460584cf4aab282839cbde458	https://www.encodeproject.org/files/ENCFF001MOF/@@download/ENCFF001MOF.bam	mm9	
